Geese persisted,1
Goose knit,0
Man read,0
Goose funnelled,0
They explained,1
I lathered,0
Men spurted,1
It evaporated,0
Goose accelerated,0
They bit,1
I granted,0
They taxed,1
They sprained,1
Person trusted,0
Woman kicked,0
Person gushed,0
Mice donated,1
People expressed,1
I perceived,0
It donated,0
Geese rested,1
Ox encircled,0
Men fluttered,1
They arranged,1
Men knit,1
Oxen studded,1
Person witnessed,0
Geese situated,1
Goose sloshed,0
It taught,0
Goose saw,0
Mice considered,1
Oxen lowered,1
Women crooked,1
Man smudged,0
Oxen sprayed,1
Oxen accorded,1
Ox cracked,0
They permed,1
They ensued,1
Women put,1
They administered,1
Woman cropped,0
They wrinkled,1
Man yelled,0
Person wreathed,0
Ox cut,0
Man pronounced,0
Geese curled,1
Mouse addressed,0
It tripled,0
Men willed,1
People chopped,1
Ox suffused,0
Person garlanded,0
Oxen chucked,1
Goose fluttered,0
Oxen puckered,1
I sliced,0
Person saw,0
Woman craned,0
Ox graduated,0
Men covered,1
Goose sowed,0
We crowded,1
Man remained,0
They paved,1
Woman plaited,0
Goose injected,0
Person spun,0
Goose stashed,0
Ox winked,0
We broke,1
Geese liquefied,1
Geese split,1
Woman leaned,0
I set,0
Geese paved,1
Women manicured,1
They rubbed,1
People bandaged,1
Men decomposed,1
It bounced,0
Geese bounced,1
We solved,1
Men taught,1
Women flecked,1
Goose overcharged,0
Women clapped,1
I suggested,0
Ox cluttered,0
Mice dappled,1
Women twisted,1
Person wound,0
Mice interleaved,1
Oxen put,1
They swaddled,1
Mice flattened,1
Man schlepped,0
It shrouded,0
Oxen flung open,1
Man swept,0
Woman batted,0
Goose snapped,0
Oxen encircled,1
It brushed,0
We interweaved,1
I garlanded,0
I overcharged,0
It occurred,0
Oxen labeled,1
It rotted,0
Woman twisted,0
They wrung,1
Men stepped,1
I splattered,0
Oxen soiled,1
Geese sold,1
Women parted,1
We scorched,1
Mouse peeled,0
Ox hollered,0
I harvested,0
People spreaded,1
Oxen slowed,1
Ox rinsed,0
Men winked,1
Oxen hurt,1
People softened,1
People loomed,1
Person maneuvered,0
People mopped,1
Mouse remained,0
Women immersed,1
Man ruptured,0
Mice batted,1
Woman rouged,0
Mouse deposited,0
It watched,0
People installed,1
Mice watered,1
Women filed,1
Ox arranged,0
Woman dirtied,0
Women ruptured,1
Mice shrugged,1
They pulled,1
Woman waved,0
Man issued,0
Woman slung,0
I batted,0
Geese smoldered,1
They coiled,1
They yelled,1
It crashed,0
Mouse moistened,0
Person solidified,0
Woman flexed,0
Man fancied,0
They flooded,1
They coldcreamed,1
Man unfolded,0
Geese jumped,1
Ox squatted,0
Mouse bumped,0
Men mentioned,1
Goose polished,0
Man combed,0
Mouse lowered,0
Ox tossed,0
Person raked,0
Women harvested,1
Mice heated,1
Ox lugged,0
Goose slung,0
People refused,1
Ox proposed,0
It wrinkled,0
Ox immersed,0
They squirted,1
Ox wound,0
Mouse dangled,0
Ox innundated,0
Mice interweaved,1
Oxen clipped,1
Mouse believed,0
Women hauled,1
Person injured,0
Woman halted,0
Women shovelled,1
I robed,0
They dealt,1
Person interweaved,0
Women rubbed,1
We quadrupled,1
Women shipped,1
Goose steered,0
Men clapped,1
Men recounted,1
Goose focused,0
Men exuded,1
People delivered,1
Man leased,0
We teased,1
Mouse tiled,0
Woman assigned,0
Mouse yelled,0
Men festered,1
Ox resided,0
Mice stopped,1
I contributed,0
Women adhered,1
I leased,0
It closed,0
Women faded,1
They stowed,1
It granted,0
It soaked,0
People tainted,1
Goose guaranteed,0
Person sent,0
Mouse named,0
Oxen tiled,1
Mouse braided,0
Mice blew,1
People framed,1
Geese filled,1
They searched,1
Mice allotted,1
Oxen rotted,1
Geese refused,1
I adorned,0
Man cooled,0
Women sloshed,1
Oxen read,1
Geese loomed,1
Women rammed,1
I minced,0
Women pumped,1
Person rubbed,0
We blanketed,1
Person sprained,0
Ox situated,0
We plaited,1
Ox slammed,0
People rinsed,1
Women scattered,1
Person enjoyed,0
I smoothed,0
We spritzed,1
Woman begrudged,0
Mouse flecked,0
Man raked,0
They dribbled,1
Man watched,0
Goose sold,0
I split,0
Woman stretched,0
Mice masked,1
It smeared,0
I perched,0
They clung,1
Mice squirted,1
Man placed,0
Ox softened,0
Mice flexed,1
Women rolled,1
Oxen funnelled,1
I stuck,0
Man slopped,0
People peddled,1
Geese bent,1
People explained,1
Women minced,1
People towelled,1
I blinked,0
Man harvested,0
Oxen clenched,1
I broke,0
Mouse distributed,0
People melted,1
Mice repopulated,1
Men jammed,1
Mice ceded,1
I squirted,0
Woman administered,0
Geese lowered,1
Men admired,1
They demonstrated,1
