the heiress perceived the heroine,1
the empress washed the sorceress,1
the baron moved the prince,0
the baroness fed the empress,1
the empress glimpsed the mother,1
the princess cleaned the sorceress,1
the father labeled the god,0
the sorceress choked the prince,0
the mother twirled the duchess,1
the baron ate the heiress,1
the sorcerer suggested the heir,0
the boyfriend refused the father,0
the fiance drenched the baron,0
the goddess smothered the duke,0
the mother anointed the widower,0
the sorceress showed the goddess,1
the landlord bandaged the heir,0
the goddess bandaged the fiancee,1
the widower pushed the fiancee,1
the boyfriend showed the hero,0
the father scorched the duke,0
the fiance tipped the boyfriend,0
the duchess showed the duke,0
the girlfriend begrudged the god,0
the heir restored the mother,1
the landlady twirled the girlfriend,1
the duke charged the empress,1
the fiance uncovered the baroness,1
the fiance blanketed the prince,0
the widower suggested the god,0
the emperor taxed the sorceress,1
the landlord burned the widower,0
the fiancee served the husband,0
the boyfriend rubbed the fiancee,1
the husband begrudged the empress,1
the goddess hated the princess,1
the widower admired the heroine,1
the widower hated the wife,1
the girlfriend tainted the widower,0
the brother taught the boyfriend,0
the sister scorched the baroness,1
the baron carpeted the widow,1
the hero lifted the landlady,1
the baroness decorated the princess,1
the fiance revealed the duke,0
the heroine cleaned the goddess,1
the widow taxed the duchess,1
the heir promised the duke,0
the heroine dubbed the goddess,1
the girlfriend charged the empress,1
the fiance begrudged the heroine,1
the husband tainted the landlord,0
the duchess tainted the landlady,1
the sorcerer elected the empress,1
the sister smothered the god,0
the husband exposed the mother,1
the boyfriend liked the duchess,1
the boyfriend carried the sister,1
the duke loved the widow,1
the wife fined the god,0
the empress glimpsed the husband,0
the widower rubbed the god,0
the god promised the boyfriend,0
the host contaminated the landlady,1
the fiance cleaned the husband,0
the father sliced the husband,0
the heroine taxed the widower,0
the sorceress refused the brother,0
the widower dubbed the boyfriend,0
the boyfriend saw the wife,1
the heiress saw the father,0
the baroness scorched the brother,0
the wife burned the landlord,0
the empress found the husband,0
the princess mentioned the husband,0
the heiress splashed the landlord,0
the landlady begrudged the mother,1
the landlord fancied the heiress,1
the goddess decorated the landlady,1
the heir tainted the empress,1
the landlady perceived the baroness,1
the prince understood the duchess,1
the god taxed the mother,1
the sister mailed the wife,1
the princess doused the boyfriend,0
the brother mailed the empress,1
the princess blanketed the heir,0
the widower singed the emperor,0
the empress bathed the father,0
the heiress forgave the baron,0
the wife tainted the emperor,0
the baroness elected the wife,1
the heir pushed the goddess,1
the duke singed the wife,1
the widower drenched the wife,1
the heiress begrudged the princess,1
the brother exposed the host,0
the sorceress hated the baroness,1
the hero carpeted the duchess,1
the baroness told the host,0
the wife burned the goddess,1
the empress dirtied the god,0
the emperor showed the landlord,0
the prince found the emperor,0
the landlord tainted the wife,1
the goddess devoured the duchess,1
the boyfriend dubbed the baroness,1
the god washed the husband,0
the sorcerer forgave the landlady,1
the emperor begrudged the landlord,0
the widower uncovered the host,0
the wife dirtied the heir,0
the fiance glimpsed the baroness,1
the sister dubbed the baron,0
the brother admired the god,0
the host fed the heiress,1
the widow fed the emperor,0
the baron tainted the husband,0
the landlady choked the heiress,1
the goddess dubbed the heroine,1
the landlord burned the hero,0
the sorcerer found the duke,0
the heiress saw the prince,0
the sister mailed the brother,0
the heroine taxed the landlady,1
the wife pushed the mother,1
the brother exposed the father,0
the heir kicked the god,0
the baroness hated the fiancee,1
the brother sliced the fiancee,1
the mother uncovered the girlfriend,1
