the spade exposed the 1,1
the 1 named the shovel,0
the 0 devoured the rhino,0
the 0 dubbed the linguist,0
the popcorn scorched the vortex,0
the jaguar served the 1,1
the goblin immersed the parasite,0
the pen ate the 0,1
the pumpkin suggested the 1,1
the 1 carpeted the ox,0
the 0 bandaged the memo,0
the tentacle blanketed the 0,1
the 1 masked the intruder,0
the intruder stained the jaguar,0
the loser contaminated the resin,0
the 1 dirtied the sleeper,0
the linguist loved the receptionist,0
the 1 scorched the tuna,0
the blackberry immersed the ipad,0
the puck splashed the 1,1
the tentacle blanketed the 0,1
the 1 lifted the 0,1
the jaguar mailed the tuna,0
the boar dirtied the barbie,0
the loser carried the 0,1
the 1 tainted the mutant,0
the 0 doused the 1,1
the loser lifted the lizard,0
the 0 cut the javelin,0
the 0 glimpsed the 1,1
the lynx kicked the 0,1
the 0 contaminated the 1,1
the ox fancied the 1,1
the spade told the jock,0
the blackberry immersed the 0,1
the lynx exposed the resin,0
the iroquois promised the 0,1
the braid bandaged the 0,1
the 1 admired the resin,0
the lantern spared the 0,1
the jaguar forgave the spade,0
the ox found the 0,1
the 0 carpeted the vortex,0
the lynx washed the solvent,0
the mummy sliced the jock,0
the 1 promised the mummy,0
the jaguar labeled the jock,0
the 0 bathed the lynx,0
the 0 tipped the popcorn,0
the mortal fined the 0,1
the popcorn elected the mummy,0
the 0 injected the goblin,0
the 1 carried the vortex,0
the vortex mentioned the 1,1
the javelin envied the popcorn,0
the pumpkin watched the tuna,0
the lizard immersed the mummy,0
the 1 perceived the jaguar,0
the 0 masked the pen,0
the vortex choked the sleeper,0
the 1 found the jock,0
the 0 dirtied the rhino,0
the boar washed the mortal,0
the pen moved the loser,0
the 0 perceived the puck,0
the formula bathed the mortal,0
the 0 addressed the barbie,0
the sleeper carpeted the 0,1
the iroquois elected the linguist,0
the formula smothered the linguist,0
the 0 fed the 1,1
the linguist saw the puck,0
the lizard forgave the believer,0
the formula drenched the 1,1
the goblin forgave the 0,1
the resin labeled the 1,1
the believer admired the 1,1
the ox stained the memo,0
the 0 served the intruder,0
the goblin glimpsed the pen,0
the firearm found the 1,1
the 0 anointed the 1,1
the pumpkin revealed the intruder,0
the lego taxed the violin,0
the barbie considered the 0,1
the believer revealed the 0,1
the lego burned the 0,1
the mummy understood the 1,1
the boar elected the violin,0
the goblin washed the 1,1
the 0 fed the goblin,0
the rhino scorched the 1,1
the ox admired the resin,0
the resin sliced the 1,1
the believer kicked the lizard,0
the lizard promised the blackberry,0
the 0 found the 1,1
the 1 considered the violin,0
the javelin restored the 0,1
the rhino anointed the javelin,0
the 1 concealed the solvent,0
the jaguar revealed the formula,0
the 1 bound the ipad,0
the mutant kicked the 1,1
the pen injected the 0,1
the loser perceived the 1,1
the 0 promised the 1,1
the 1 deluged the 0,1
the 0 cut the lego,0
the 0 cleaned the 1,1
the mortal named the memo,0
the lynx burned the 1,1
the 1 deluged the barbie,0
the 0 admired the violin,0
the goblin stained the lantern,0
the lynx scorched the popcorn,0
the rhino showed the formula,0
the formula suggested the 1,1
the javelin blanketed the 0,1
the 0 taught the vortex,0
the blackberry uncovered the 1,1
the 1 judged the javelin,0
the goblin restored the 0,1
the goblin masked the 0,1
the believer promised the 1,1
the popcorn refused the 1,1
the iroquois appointed the 0,1
the 1 envied the solvent,0
the sleeper named the 1,1
the violin deluged the popcorn,0
the 0 loved the believer,0
the popcorn stained the 1,1
the barbie bandaged the 0,1
the shovel taught the 1,1
the shovel scorched the 0,1
the tentacle showed the 1,1
the memo cleaned the 0,1
the 1 splashed the 0,1
the pen dirtied the mortal,0
the 1 appointed the pumpkin,0
the braid addressed the lizard,0
the 1 suggested the mummy,0
the 1 lifted the puck,0
the jaguar concealed the 1,1
the violin elected the 1,1
the 0 judged the braid,0
the popcorn admired the 1,1
the 0 bound the believer,0
the 0 carpeted the ipad,0
the 0 bathed the mummy,0
the sleeper carpeted the rhino,0
the 1 immersed the 0,1
the vortex exposed the parasite,0
the 1 saw the pumpkin,0
the shovel restored the 0,1
the receptionist perceived the 1,1
the lizard splashed the 0,1
the memo singed the tentacle,0
the 1 envied the 0,1
the 1 mentioned the mutant,0
the iroquois watched the 0,1
the 0 splashed the 1,1
the goblin admired the 0,1
the solvent appointed the formula,0
the vortex deluged the 1,1
the 1 perceived the 0,1
the 0 sliced the javelin,0
the lego washed the 0,1
the loser cut the 0,1
the 1 forgave the receptionist,0
the memo bandaged the boar,0
the popcorn singed the pumpkin,0
the loser perceived the tentacle,0
the parasite burned the 0,1
the 0 burned the goblin,0
the firearm anointed the loser,0
the mortal mailed the 1,1
the 0 envied the spade,0
the 0 revealed the tentacle,0
the loser promised the 0,1
the 0 envied the pumpkin,0
the pumpkin labeled the 0,1
the iroquois cleaned the rhino,0
the 1 fancied the linguist,0
the pen suggested the 0,1
the 0 liked the rhino,0
the 1 suggested the javelin,0
the ipad lifted the 0,1
the 1 admired the iroquois,0
the violin mentioned the 1,1
the rhino fined the pumpkin,0
the formula smothered the ipad,0
the 0 rubbed the 1,1
the 1 loved the linguist,0
the lizard smothered the 0,1
the braid saw the 0,1
the 1 considered the lynx,0
the 1 told the formula,0
the ox fancied the lizard,0
the 1 addressed the resin,0
the lego bound the 1,1
the tentacle elected the 1,1
the linguist restored the 0,1
the mutant watched the tentacle,0
the mutant charged the blackberry,0
the formula dirtied the 1,1
the 1 dirtied the receptionist,0
the 1 smothered the lynx,0
the receptionist dubbed the parasite,0
the pen dragged the 0,1
the loser tainted the 1,1
the formula named the 1,1
the sleeper fined the lego,0
the violin understood the loser,0
the pen charged the linguist,0
the 1 lifted the intruder,0
the blackberry hated the 1,1
the tentacle anointed the 1,1
the 0 spared the spade,0
